item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,word_length,clue_blanks,clue_ratio,polysemy_all,polysemy_pos,is_homonym,homonym_pos_count,n_consonant_clusters,max_cluster_length,has_r,r_count,rhotacism_weighted,n_phonemes,silent_letters,spelling_phoneme_ratio,unfamiliar_letters,has_unfamiliar,syntactic_difficulty,cosine_dist_l1_en,cosine_sim_l1_en
3114,de,employable,adjective,e_________,"anstellbar, arbeitsfähig",Aufgrund seiner schlechten Ausbildung ist er nicht anstellbar.,-0.823650281,10,9,0.9,2,1,1,2,2,3,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.3,0.24826067686080933,0.7517393231391907
3115,de,unfriendly,adjective,u_________,unfreundlich,Es herrschte eine ziemlich unfreundliche Stimmung.,1.24211566,10,9,0.9,4,4,1,2,2,4,1,1,0.5,9.0,1.0,1.1111111111111112,0.0,0,0.3,0.3693310618400574,0.6306689381599426
3116,de,counter,noun,c______,"Schalter, Theke",In der Bank gab es eine lange Schlange vor dem Schalter.,0.776816149,7,6,0.8571428571428571,13,9,1,4,1,2,1,1,0.5,5.0,2.0,1.4,0.0,0,0.3,0.6052724123001099,0.39472758769989014
3117,de,photo,noun,p____,Foto,Er macht mit seiner Kamera viele Fotos.,1.586137438,5,4,0.8,1,1,0,1,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.3,0.006399869918823242,0.9936001300811768
3118,de,tremble,verb,t______,zittern,Ihre Hände zittern jetzt nicht nur wegen der Kälte.,-0.970999928,7,6,0.8571428571428571,2,1,1,2,2,3,1,1,0.5,7.0,0.0,1.0,0.0,0,0.6,0.4544411301612854,0.5455588698387146
3119,de,lesson,noun,l_____,Unterrichtsstunde (nicht: class),Was haben wir in der letzten Unterrichtsstunde gemacht?,2.113894924,6,5,0.8333333333333334,4,4,0,1,1,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.3,0.2621576189994812,0.7378423810005188
3120,de,power,noun,p____,Macht,Seit der letzten Wahl kämpfen mehrere Parteien um die Macht.,1.494023715,5,4,0.8,10,9,1,2,0,0,1,1,0.5,3.0,2.0,1.6666666666666667,0.0,0,0.3,0.018770694732666016,0.981229305267334
3121,de,suspicion,noun,s________,Verdacht,"Sie hatte den Verdacht, dass er ihr nicht alles gesagt hatte.",-0.906613046,9,8,0.8888888888888888,4,4,0,1,1,2,0,0,0.0,8.0,1.0,1.125,0.0,0,0.3,0.06810784339904785,0.9318921566009521
3122,de,reservoir,noun,r________,"Speicher, Stausee",Der Ort hat einen eigenen Speicher für Trinkwasser.,-1.345210226,9,8,0.8888888888888888,4,4,0,1,1,2,1,2,1.0,8.0,1.0,1.125,0.0,0,0.3,0.5718007683753967,0.42819923162460327
3123,de,general,noun,g______,General,Der General gibt die Befehle.,2.086318861,7,6,0.8571428571428571,10,3,1,4,0,0,1,1,0.5,6.0,1.0,1.1666666666666667,0.0,0,0.3,0.00216519832611084,0.9978348016738892
3124,de,vertical,adjective,v_______,senkrecht,Die Felswand war nahezu senkrecht.,1.346314464,8,7,0.875,6,4,1,3,1,2,1,1,0.5,7.0,1.0,1.1428571428571428,0.0,0,0.3,0.5392845869064331,0.4607154130935669
3125,de,surprise,noun,s_______,Überraschung,Was für eine Überraschung! Damit hätte ich nicht gerechnet.,1.447209431,8,7,0.875,6,3,1,2,1,3,1,2,1.0,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.00685495138168335,0.9931450486183167
3126,de,wrong,adjective,w____,falsch,Er ist der falsche Mann für diesen Job.,2.185108603,5,4,0.8,13,9,1,5,2,2,1,1,0.5,3.0,2.0,1.6666666666666667,0.0,0,0.3,0.048937201499938965,0.951062798500061
3127,de,second,noun,s_____,der Zweite,Er war der Zweite im Rennen und kam kurz nach dem Titelverteidiger ins Ziel.,2.419569046,6,5,0.8333333333333334,15,10,1,5,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.3,0.052378058433532715,0.9476219415664673
3128,de,coastal,adjective,c______,Küsten-,Die Küstenstadt ist wunderschön. Dahin möchte ich nächstes Jahr wieder in den Urlaub fahren. ,-0.472513464,7,6,0.8571428571428571,2,2,0,1,1,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.3,0.08104771375656128,0.9189522862434387
3129,de,ethics,noun,e_____,Ethik,Die Ethik ist ein Zweig der Philosophie.,-0.233152281,6,5,0.8333333333333334,4,4,0,1,2,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.3,0.01322472095489502,0.986775279045105
3130,de,towel,noun,t____,Handtuch,Nimm bitte ein frisches Handtuch.,1.506317862,5,4,0.8,2,1,1,2,0,0,0,0,0.0,4.0,1.0,1.25,0.0,0,0.3,0.4416753053665161,0.5583246946334839
3131,de,reactivate,verb,r_________,wieder aktivieren,"Die Stadtregierung sollte alles dafür tun, die Wirtschaft in unserem Ort wieder zu aktivieren.",0.785459866,10,9,0.9,1,1,0,1,1,2,1,1,0.5,9.0,1.0,1.1111111111111112,0.0,0,0.6,0.13737541437149048,0.8626245856285095
3132,de,blast,verb,b____,etw sprengen,Das Gebäude wurde gesprengt.,-3.212754586,5,4,0.8,16,10,1,2,2,2,0,0,0.0,5.0,0.0,1.0,0.0,0,0.6,0.6417897939682007,0.3582102060317993
3133,de,undressed,adjective,u________,unbekleidet,"Er war schon fast unbekleidet, als die Tür aufging.",-0.529558443,9,8,0.8888888888888888,4,2,1,2,2,3,1,1,0.5,7.0,2.0,1.2857142857142858,0.0,0,0.3,0.2086772322654724,0.7913227677345276
3134,de,definition,noun,d_________,Erklärung,Die Erklärung des Begriffs hilft mir nicht weiter.,-2.034767787,10,9,0.9,2,2,0,1,0,0,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.3,0.29068833589553833,0.7093116641044617
3135,de,fluent,adjective,f_____,"fließend , flüssig",Für die Arbeitsstelle werden flüssige Sprachkenntnisse in Englisch und Deutsch benötigt.,0.491704925,6,5,0.8333333333333334,2,2,0,1,2,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.3,0.6116571426391602,0.38834285736083984
3136,de,royalty,noun,r______,Tantiemen,Aufgrund eines Streits mit der Plattenfirma erhielt die Musikerin noch immer keine Tantiemen für ihren Welthit.,-2.860329641,7,6,0.8571428571428571,2,2,0,1,1,3,1,1,0.5,6.0,1.0,1.1666666666666667,0.0,0,0.3,0.7065926790237427,0.2934073209762573
3137,de,rated,adjective,r____,bewertet,Die Produkte wurden mit Schulnoten bewertet.,-0.436409293,5,4,0.8,9,0,0,1,0,0,1,1,0.5,5.0,0.0,1.0,0.0,0,0.3,0.2477893829345703,0.7522106170654297
3138,de,duration,noun,d_______,Dauer,Die Dauer des Seminars war zu lang.,-0.207221749,8,7,0.875,3,3,0,1,0,0,1,1,0.5,7.0,1.0,1.1428571428571428,0.0,0,0.3,0.10759741067886353,0.8924025893211365
3139,de,crossroad,noun,c________,Kreuzung,Biegen Sie an der Kreuzung rechts ab.,-1.026676259,9,8,0.8888888888888888,1,1,0,1,2,3,1,2,1.0,7.0,2.0,1.2857142857142858,0.0,0,0.3,0.170318603515625,0.829681396484375
3140,de,textbook,noun,t_______,Lehrbuch,Das ist ein interessantes Lehrbuch zu diesem Thema.,-1.993811085,8,7,0.875,2,1,1,2,1,3,0,0,0.0,8.0,0.0,1.0,0.0,0,0.3,0.03501063585281372,0.9649893641471863
3141,de,alone,adjective,a____,allein,Ich war allein im Haus.,3.332785387,5,4,0.8,6,4,1,2,0,0,0,0,0.0,4.0,1.0,1.25,0.0,0,0.3,0.01100003719329834,0.9889999628067017
3142,de,odd,adjective,o__,"merkwürdig, seltsam",Sein Verhalten ist seltsam die letzte Zeit. ,-0.019559245,3,2,0.6666666666666666,6,6,1,2,1,2,0,0,0.0,2.0,1.0,1.5,0.0,0,0.3,0.10971963405609131,0.8902803659439087
3143,de,transport,verb,t________,befördern,"Eine externe Firma übernimmt es, das Gepäck zu befördern.",0.13239397,9,8,0.8888888888888888,11,5,1,2,3,3,1,2,1.0,9.0,0.0,1.0,0.0,0,0.6,0.5183407664299011,0.4816592335700989
3144,de,glow,verb,g___,"leuchten, glühen, scheinen","Wir beobachten, wie die Leuchtkäfer in der Dunkelheit glühen. ",1.270099865,4,3,0.75,12,5,1,2,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.6,0.31028902530670166,0.6897109746932983
3145,de,knot,noun,k___,Knoten,Kannst du mir den Knoten in dieser Schnur lösen?,0.889737149,4,3,0.75,10,7,1,2,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.3,0.10814982652664185,0.8918501734733582
3146,de,flood,verb,f____,"etw überschwemmen, überfluten",Der Regen überflutete die ganze Stadt.,0.090394016,5,4,0.8,10,4,1,2,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.6,0.19999200105667114,0.8000079989433289
3147,de,invention,noun,i________,Erfindung,Meine neueste Erfindung hat mir viel Geld eingebracht.,0.610647023,9,8,0.8888888888888888,3,3,0,1,2,2,0,0,0.0,8.0,1.0,1.125,0.0,0,0.3,0.11884570121765137,0.8811542987823486
3148,de,supposed,adjective,s_______,"mutmaßlich, vermutet",Die mutmaßliche Täterin ist noch auf freiem Fuß.,-2.548654635,8,7,0.875,9,4,1,2,1,2,0,0,0.0,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.23628336191177368,0.7637166380882263
3149,de,clarify,verb,c______,"etw klarstellen, näher erläutern",Könnten Sie Ihre Position zu dem Thema bitte klarstellen?,-0.528669392,7,6,0.8571428571428571,2,2,0,1,2,2,1,1,0.5,7.0,0.0,1.0,0.0,0,0.6,0.3667289614677429,0.6332710385322571
3150,de,performance,noun,p__________,Vorführung,Sie ist vor der ersten Vorführung sehr nervös.,-1.29928556,11,10,0.9090909090909091,5,5,0,1,3,2,1,2,1.0,9.0,2.0,1.2222222222222223,0.0,0,0.3,0.3461516499519348,0.6538483500480652
3151,de,very,adverb,v___,sehr,Sehr wenige Menschen wissen darüber Bescheid.,1.406639861,4,3,0.75,4,2,1,2,1,2,1,1,0.5,4.0,0.0,1.0,0.0,0,0.3,0.15030264854431152,0.8496973514556885
3152,de,franchise,noun,f________,Franchise,Das neue Konzept ist als Franchise aufgebaut.,1.58560875,9,8,0.8888888888888888,4,3,1,2,2,3,1,1,0.5,7.0,2.0,1.2857142857142858,0.0,0,0.3,0.21429282426834106,0.7857071757316589
3153,de,touchscreen,noun,t__________,Berührungsbildschirm,Man konnte alles ohne Tastatur oder Maus über den Berührungsbildschirm eingeben.,0.623056308,11,10,0.9090909090909091,1,1,0,1,1,5,1,1,0.5,,,,0.0,0,0.3,0.5915734171867371,0.40842658281326294
3154,de,washer,noun,w_____,Unterlegscheibe,Zwischen Schraube und Blech lag eine Unterlegscheibe.,-3.38177538,6,5,0.8333333333333334,3,3,0,1,1,2,1,1,0.5,4.0,2.0,1.5,0.0,0,0.3,0.6168856620788574,0.3831143379211426
3155,de,russian,noun,r______,Russe / Russin,Der Russe machte sich schließlich auf seinen Heimweg.,1.771522637,7,6,0.8571428571428571,3,2,1,2,1,2,1,1,0.5,5.0,2.0,1.4,0.0,0,0.3,0.3612520694732666,0.6387479305267334
3156,de,survey,noun,s_____,"Umfrage, Erhebung","Die Umfrage zeigt, dass die Mehrheit der Leute dagegen ist.",-0.676121187,6,5,0.8333333333333334,9,3,1,2,1,2,1,1,0.5,4.0,2.0,1.5,0.0,0,0.3,0.10669082403182983,0.8933091759681702
3157,de,rob,verb,r__,"berauben, ausrauben",Drei Maskierte haben am Freitag eine Bank ausgeraubt.,0.944428047,3,2,0.6666666666666666,2,2,0,1,0,0,1,1,0.5,3.0,0.0,1.0,0.0,0,0.6,0.42261946201324463,0.5773805379867554
3158,de,tempt,verb,t____,verleiten,"Ihr müsst die Gegner dazu verleiten, einen Fehler zu machen.",-2.709898374,5,4,0.8,6,6,0,1,1,3,0,0,0.0,5.0,0.0,1.0,0.0,0,0.6,0.15132629871368408,0.8486737012863159
3159,de,adopted,adjective,a______,adoptiert,Beide Kinder sind adoptiert.,1.876291397,7,6,0.8571428571428571,8,1,1,2,1,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.3,0.01323610544204712,0.9867638945579529
3160,de,direction,noun,d________,Richtung,Gehen wir wirklich in die richtige Richtung?,1.620062727,9,8,0.8888888888888888,9,9,0,1,1,2,1,1,0.5,7.0,2.0,1.2857142857142858,0.0,0,0.3,0.11754292249679565,0.8824570775032043
3161,de,straight,adjective,s_______,gerade,"Als erstes werden wir versuchen, eine gerade Linie ohne Lineal zu zeichnen.",0.68452958,8,7,0.875,21,15,1,4,2,3,1,1,0.5,5.0,3.0,1.6,0.0,0,0.3,0.4150746464729309,0.5849253535270691
3162,de,spoil,verb,s____,verderben,"Bitte stell die Milch in den Kühlschrank, weil sie sonst sehr schnell verdirbt.",-1.256432204,5,4,0.8,11,8,1,2,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.6,0.32226794958114624,0.6777320504188538
3163,de,dive,verb,d___,Kopfsprung machen,Sie machte einen Kopfsprung ins Wasser.,-0.408267162,4,3,0.75,7,3,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.6,0.4037187695503235,0.5962812304496765
3164,de,reunion,noun,r______,Treffen,Das jährliche Treffen unserer Familie wird dieses Jahr von meiner Tante organisiert.,-1.396943901,7,6,0.8571428571428571,2,2,0,1,0,0,1,1,0.5,7.0,0.0,1.0,0.0,0,0.3,0.2871308922767639,0.7128691077232361
3165,de,hundred,number,h______,hundert,Hundert Personen sind in diesem Saal zugelassen.,0.509718089,7,6,0.8571428571428571,2,2,1,2,1,3,1,1,0.5,7.0,0.0,1.0,0.0,0,0.1,0.16818875074386597,0.831811249256134
3166,de,hesitate,verb,h_______,zögern,"Das Mädchen zögerte einen Moment und traute sich dann schließlich, zu sprechen. ",0.34947309,8,7,0.875,2,2,0,1,0,0,0,0,0.0,7.0,1.0,1.1428571428571428,0.0,0,0.6,0.1982300877571106,0.8017699122428894
3167,de,soundtrack,noun,s_________,Filmmusik,Die Filmmusik ist ausgezeichnet und erzeugt diese ganz eigene Stimmung.,-1.214131396,10,9,0.9,1,1,0,1,2,4,1,1,0.5,8.0,2.0,1.25,0.0,0,0.3,0.3984695076942444,0.6015304923057556
3168,de,shame,noun,s____,Schande,"Es war eine echte Schande, dass ihr bei der Feier nicht dabei sein konntet.",0.348441277,5,4,0.8,7,3,1,2,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.3,0.033964455127716064,0.9660355448722839
3169,de,medal,noun,m____,Medaille,Sie hat die Goldmedaille in diesem Rennen gewonnen.,2.013148288,5,4,0.8,1,1,0,1,0,0,0,0,0.0,5.0,0.0,1.0,0.0,0,0.3,0.6246427893638611,0.3753572106361389
3170,de,leading,adjective,l______,Spitzen-,Der Spitzenkandidat liegt in Umfragen weiterhin vorn.,-1.2116054,7,6,0.8571428571428571,20,4,1,4,1,2,0,0,0.0,5.0,2.0,1.4,0.0,0,0.3,0.6807971596717834,0.31920284032821655
3171,de,nerve,noun,n____,Nerv,Ich verliere langsam die Nerven mit dir!,1.142995565,5,4,0.8,4,3,1,2,1,2,1,1,0.5,3.0,2.0,1.6666666666666667,0.0,0,0.3,0.07820874452590942,0.9217912554740906
3172,de,european,noun,e_______,Europäer,In Australien leben viele Europäer.,1.004013787,8,7,0.875,2,1,1,2,0,0,1,1,0.5,8.0,0.0,1.0,0.0,0,0.3,0.05505949258804321,0.9449405074119568
3173,de,bottom,adjective,b_____,untere ,Sie saß auf der untersten Stufe der Treppe. ,-1.276831766,6,5,0.8333333333333334,12,2,1,4,1,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.3,0.1905815601348877,0.8094184398651123
3174,de,upgrade,verb,u______,aufrüsten,"Es wird empfohlen, die Software entsprechend aufzurüsten.",-1.762957027,7,6,0.8571428571428571,11,5,1,2,1,3,1,1,0.5,6.0,1.0,1.1666666666666667,0.0,0,0.6,0.5460195541381836,0.4539804458618164
3175,de,newborn,noun,n______,Neugeborenes,Das Neugeborene schreit die ganze Nacht.,1.661472109,7,6,0.8571428571428571,3,1,1,2,2,2,1,1,0.5,6.0,1.0,1.1666666666666667,0.0,0,0.3,0.038424670696258545,0.9615753293037415
3176,de,pass,verb,p___,an jdm/etw vorbeigehen,Sie geht langsam an der Post vorbei.,-0.14256806,4,3,0.75,43,25,1,3,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.6,0.5933030843734741,0.4066969156265259
3177,de,clutch,verb,c_____,"sich an etw klammern, festhalten",Die kleinen Kinder klammern sich an ihre Mamas.,-3.882880553,6,5,0.8333333333333334,10,3,1,2,2,3,0,0,0.0,4.0,2.0,1.5,0.0,0,0.6,0.5675466060638428,0.4324533939361572
3178,de,kindly,adverb,k_____,freundlich,"""Beruhige dich jetzt. Es gibt keinen Grund zur Sorge"", sagte der Vater freundlich.",0.982793979,6,5,0.8333333333333334,3,1,1,2,1,4,0,0,0.0,6.0,0.0,1.0,0.0,0,0.3,0.15578699111938477,0.8442130088806152
3179,de,responsive,adjective,r_________,ansprechbar,"Dem Patienten war sehr schwindelig, aber er war durchgehend ansprechbar.",-2.223924963,10,9,0.9,3,3,1,2,2,2,1,1,0.5,9.0,1.0,1.1111111111111112,0.0,0,0.3,0.6494002342224121,0.3505997657775879
3180,de,temperature,noun,t__________,Temperatur,Die durchschnittliche Temperatur ist seither um zwei Grad gestiegen.,1.415047456,11,10,0.9090909090909091,2,2,0,1,1,2,1,2,1.0,8.0,3.0,1.375,0.0,0,0.3,0.0018202662467956543,0.9981797337532043
3181,de,precisely,adverb,p________,genau,"Das ist genau der Grund, warum ich nicht mehr so gern in Supermärkten einkaufe.",-1.415708378,9,8,0.8888888888888888,3,3,0,1,2,2,1,1,0.5,8.0,1.0,1.125,0.0,0,0.3,0.1896248459815979,0.8103751540184021
3182,de,road,noun,r___,Straße,Diese Straße führt direkt zum Krankenhaus.,1.792857243,4,3,0.75,2,2,0,1,0,0,1,1,0.5,3.0,1.0,1.3333333333333333,0.0,0,0.3,0.06555968523025513,0.9344403147697449
3183,de,abroad,adverb,a_____,Ausland,Er lebt im Ausland.,0.399977801,6,5,0.8333333333333334,4,3,1,2,1,2,1,1,0.5,5.0,1.0,1.2,0.0,0,0.3,0.07455509901046753,0.9254449009895325
3184,de,bow,verb,b__,verbeugen,Er verbeugte sich und verließ den Raum.,-0.320335313,3,2,0.6666666666666666,14,5,1,2,0,0,0,0,0.0,2.0,1.0,1.5,0.0,0,0.6,0.4586605429649353,0.5413394570350647
3185,de,admirable,adjective,a________,bewundernswert,Sein Benehmen war bewundernswert.,-0.795215833,9,8,0.8888888888888888,2,2,0,1,2,2,1,1,0.5,8.0,1.0,1.125,0.0,0,0.3,0.10873866081237793,0.8912613391876221
3186,de,duty,noun,d___,Pflicht,"Es ist sine Pflicht, pünktlich in der Schule zu erscheinen. ",0.787321358,4,3,0.75,3,3,0,1,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.3,0.060725629329681396,0.9392743706703186
3187,de,abruptly,adverb,a_______,"plötzlich, unvermittelt, auf einnmal",Die Geschichte endete plötzlich.,-1.952199016,8,7,0.875,1,1,0,1,2,4,1,1,0.5,8.0,0.0,1.0,0.0,0,0.3,0.3230666518211365,0.6769333481788635
3188,de,strict,adjective,s_____,streng,Er wurde aus Gesundheitsgründen auf eine strenge Diät gesetzt.,-0.986272155,6,5,0.8333333333333334,5,5,1,2,2,3,1,1,0.5,6.0,0.0,1.0,0.0,0,0.3,0.13415497541427612,0.8658450245857239
3189,de,plan,verb,p___,etwas vorhaben,"Wir haben vor, in den nächsten Jahren ein Haus zu kaufen.",1.333655654,4,3,0.75,7,4,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.6,0.29528725147247314,0.7047127485275269
3190,de,productivity,noun,p___________,Arbeitsleistung,Ein gutes Umfeld erhöht die Arbeitsleistung der Mitarbeiterinnen und Mitarbeiter.,-2.015072304,12,11,0.9166666666666666,2,2,0,1,3,2,1,1,0.5,12.0,0.0,1.0,0.0,0,0.3,0.2867622971534729,0.7132377028465271
3191,de,wine,noun,w___,Wein,Wein wird aus Trauben gewonnen.,2.599494204,4,3,0.75,4,2,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.3,0.009583234786987305,0.9904167652130127
3192,de,form,noun,f___,Form,Das Auto ist in Österreich leider immer noch die beliebteste Form der Fortbewegung.,1.676366704,4,3,0.75,23,16,1,2,1,2,1,1,0.5,4.0,0.0,1.0,0.0,0,0.3,0.008113384246826172,0.9918866157531738
3193,de,unattached,adjective,u_________,ungebunden,Beide waren über 30 und noch ungebunden.,-3.296121171,10,9,0.9,3,3,1,2,2,2,0,0,0.0,7.0,3.0,1.4285714285714286,0.0,0,0.3,0.14324873685836792,0.8567512631416321
3194,de,treasure,noun,t_______,Schatz,Sie suchen nach einem vergrabenen Schatz.,0.259596401,8,7,0.875,6,4,1,2,1,2,1,2,1.0,5.0,3.0,1.6,0.0,0,0.3,0.2819676995277405,0.7180323004722595
3195,de,depressing,adjective,d_________,deprimierend,Bei diesem deprimierenden Wetter mag ich gar nicht vor die Tür gehen.,-0.843809863,10,9,0.9,6,1,1,2,3,2,1,1,0.5,8.0,2.0,1.25,0.0,0,0.3,0.042378365993499756,0.9576216340065002
3196,de,date,noun,d___,Datum,Welches Datum haben wir heute?,3.355132328,4,3,0.75,13,8,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.3,0.015023529529571533,0.9849764704704285
3197,de,integrate,verb,i________,jdn integrieren,Die fremden Menschen sollen in unsere Gesellschaft erfolgreich integriert werden.,0.95827259,9,8,0.8888888888888888,4,4,0,1,2,2,1,1,0.5,8.0,1.0,1.125,0.0,0,0.6,0.1947336196899414,0.8052663803100586
3198,de,breakdown,noun,b________,"Scheitern, Zerrüttung",Nach dem Scheitern ihrer Ehe zog sie in eine andere Stadt.,-2.027975203,9,8,0.8888888888888888,4,4,0,1,3,2,1,1,0.5,7.0,2.0,1.2857142857142858,0.0,0,0.3,0.4190859794616699,0.5809140205383301
3199,de,fault,noun,f____,Fehler,Das ist nicht mein Fehler!,0.002138045,5,4,0.8,8,7,1,2,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.3,0.16732215881347656,0.8326778411865234
3200,de,contend,verb,c______,gegen jdn/etw kämpfen (nicht: compete),Die Sportler kämpfen um den Sieg.,-4.416070517,7,6,0.8571428571428571,6,6,0,1,2,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.6,0.35141652822494507,0.6485834717750549
3201,de,strategy,noun,s_______,Herangehensweise,Sie muss sich für die Verhandlung eine gute Herangehensweise zurechtlegen.,-2.007741284,8,7,0.875,2,2,0,1,2,3,1,1,0.5,8.0,0.0,1.0,0.0,0,0.3,0.24672216176986694,0.7532778382301331
3202,de,planning,noun,p_______,Planung,In den kommenden Monaten konzentrieren wir uns auf die Planung der nächsten Arbeitsschritte.,1.204398757,8,7,0.875,7,3,1,2,3,2,0,0,0.0,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.006859779357910156,0.9931402206420898
3203,de,increase,noun,i_______,"Anstieg, Zunahme",Im letzten halben Jahr wurde ein Anstieg der Arbeitslosenzahlen verzeichnet.,0.82645843,8,7,0.875,7,5,1,2,1,3,1,1,0.5,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.19194632768630981,0.8080536723136902
3204,de,emotional,adjective,e________,gefühlsvoll,Der gefühlvolle gefühlsvolle Mann versteht seine Frau sehr gut. ,-0.372485282,9,8,0.8888888888888888,4,4,1,2,0,0,0,0,0.0,8.0,1.0,1.125,0.0,0,0.3,0.06915539503097534,0.9308446049690247
3205,de,recently,adverb,r_______,kürzlich,"Sie hat erst kürzlich davon erfahren, dass sie noch Halbgeschwister hat.",0.188743157,8,7,0.875,1,1,0,1,1,4,1,1,0.5,8.0,0.0,1.0,0.0,0,0.3,0.27708709239959717,0.7229129076004028
3206,de,chop,verb,c___,etw klein schneiden,"Du musst die Karotten klein schneiden, bevor sie in den Topf kommen. ",-2.039459786,4,3,0.75,11,6,1,2,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.6,0.36887067556381226,0.6311293244361877
3207,de,in,preposition,i_,in,Die Kinder spielen draußen im Garten.,3.467978119,2,1,0.5,7,7,1,3,0,0,0,0,0.0,2.0,0.0,1.0,0.0,0,0.5,0.0,1.0
3208,de,heat,verb,h___,"etw erhitzen, heiß machen",Erhitze das Öl und füge dann die Zwiebeln hinzu.,1.403816574,4,3,0.75,11,4,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.6,0.3257720470428467,0.6742279529571533
3209,de,horse,noun,h____,Pferd,Das kleine Mädchen liebt Pferde.,2.407263306,5,4,0.8,6,5,1,2,1,2,1,1,0.5,4.0,1.0,1.25,0.0,0,0.3,0.00641179084777832,0.9935882091522217
3210,de,pitbull,noun,p______,Pitbull,"Bei einem Pitbull handelt es sich eigentlich um einen kleinen, starken Kampfhund.",2.193011829,7,6,0.8571428571428571,0,0,0,0,2,2,0,0,0.0,,,,0.0,0,0.3,0.025815486907958984,0.974184513092041
3211,de,approximation,noun,a____________,"Annäherung an einen bestimmten Zielpunkt, Schätzung",Diese Zahl ist nur eine Schätzung.,-2.648723674,13,12,0.9230769230769231,4,4,0,1,1,3,1,1,0.5,12.0,1.0,1.0833333333333333,0.0,0,0.3,0.5387135744094849,0.46128642559051514
3212,de,modify,verb,m_____,"etw verändern, ändern (nicht: alter)",Der Chef musste den Text verändern.,-2.37854426,6,5,0.8333333333333334,3,3,0,1,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.6,0.4005492329597473,0.5994507670402527
3213,de,custom,noun,c_____,"Brauch, Sitte",Österreich hat ein paar spezielle Bräuche in der Weihnachtszeit.,-0.90491991,6,5,0.8333333333333334,5,4,1,2,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.3,0.6135356426239014,0.38646435737609863
3214,de,divorce,noun,d______,Scheidung,Sie hat die Scheidung eingereicht.,0.983621336,7,6,0.8571428571428571,3,1,1,2,1,2,1,1,0.5,6.0,1.0,1.1666666666666667,0.0,0,0.3,0.011996328830718994,0.988003671169281
3215,de,coverage,noun,c_______,Berichterstattung,Die Berichterstattung war objektiv und professionell.,-2.401480531,8,7,0.875,3,3,0,1,0,0,1,1,0.5,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.3154412508010864,0.6845587491989136
3216,de,slightly,adverb,s_______,etwas,Sie wird sich wegen des schlechten Wetters etwas verspäten.,-2.870931327,8,7,0.875,2,2,0,1,2,5,0,0,0.0,6.0,2.0,1.3333333333333333,0.0,0,0.3,0.38427042961120605,0.615729570388794
3217,de,printed,adjective,p______,gedruckt,Diese Ausgabe wurde auf sehr schönem Papier gedruckt.,2.063443205,7,6,0.8571428571428571,4,0,0,1,2,2,1,1,0.5,7.0,0.0,1.0,0.0,0,0.3,0.04184502363204956,0.9581549763679504
3218,de,sum,noun,s__,Summe,Als Strafe musste er die Summe von 120 Euro bezahlen.,3.384701182,3,2,0.6666666666666666,8,6,1,2,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0,0.3,0.27891653776168823,0.7210834622383118
3219,de,admitted,adjective,a_______,zugelassen,Sie wurde für das Studium zugelassen.,-2.401906009,8,7,0.875,8,0,0,1,2,2,0,0,0.0,7.0,1.0,1.1428571428571428,0.0,0,0.3,0.3848504424095154,0.6151495575904846
